ENCFF558XCJ	bed narrowPeak	peaks	ENCSR979IOT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										HES2-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF544AYT, ENCFF801QPB	67802	Tim Reddy, Duke	8ab4a5db577738b2e8da7f6052242b30		https://www.encodeproject.org/files/ENCFF558XCJ/@@download/ENCFF558XCJ.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/0c1aee96-b71e-4f7c-8f4b-8e9214066b36/ENCFF558XCJ.bed.gz				
ENCFF164ABR	bed narrowPeak	peaks	ENCSR979IOT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										HES2-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF322NBG, ENCFF395XMG	33510	Tim Reddy, Duke	8dd29194d07e614e7f3d74eaf362e901		https://www.encodeproject.org/files/ENCFF164ABR/@@download/ENCFF164ABR.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/7b822cd4-8625-4f48-a89d-78f3eb61a222/ENCFF164ABR.bed.gz				
ENCFF273ZUK	bed narrowPeak	peaks	ENCSR544GUO	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF756QEQ, ENCFF801QPB	234101	Tim Reddy, Duke	b5b9a03a1baf8bd6dea6dd24ecbc4326		https://www.encodeproject.org/files/ENCFF273ZUK/@@download/ENCFF273ZUK.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/7a4de07d-0ae5-41cc-8345-b574d68896d0/ENCFF273ZUK.bed.gz				
ENCFF407ANB	bed narrowPeak	peaks	ENCSR544GUO	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF341IVB, ENCFF996NUX	147328	Tim Reddy, Duke	d5dc778993385f6beb145c477c28e830		https://www.encodeproject.org/files/ENCFF407ANB/@@download/ENCFF407ANB.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/242ff870-1d6b-4cb3-ab6c-8022c72148fc/ENCFF407ANB.bed.gz				
ENCFF595ZVT	bed narrowPeak	peaks	ENCSR544GUO	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF395XMG, ENCFF897HCS	201009	Tim Reddy, Duke	0999a796c14b7f5ec7bc0a71b02bfd61		https://www.encodeproject.org/files/ENCFF595ZVT/@@download/ENCFF595ZVT.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/54fe8a09-e730-4720-a1ea-64a3809c3882/ENCFF595ZVT.bed.gz				
ENCFF559MHH	bed narrowPeak	peaks	ENCSR775UFR	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	30 minute							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF265ULV, ENCFF922QHU	31133	Tim Reddy, Duke	63273e253d25e927b0da80b2bbfa03f0		https://www.encodeproject.org/files/ENCFF559MHH/@@download/ENCFF559MHH.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/6397d255-8e3b-4f5c-932c-4ea483839e2c/ENCFF559MHH.bed.gz				
ENCFF990BGS	bed narrowPeak	peaks	ENCSR775UFR	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	30 minute							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF316HIV, ENCFF429MUQ	188864	Tim Reddy, Duke	ed419bf3995d0c7d705243f7c38fb0ca		https://www.encodeproject.org/files/ENCFF990BGS/@@download/ENCFF990BGS.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/df172506-a9e0-46aa-b26e-b25150fef9c5/ENCFF990BGS.bed.gz				
ENCFF285OFX	bed narrowPeak	peaks	ENCSR775UFR	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	30 minute							FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF083IYV, ENCFF791ASI	183359	Tim Reddy, Duke	b4f68572330e7ec0eef2d094aa8127f3		https://www.encodeproject.org/files/ENCFF285OFX/@@download/ENCFF285OFX.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/20175166-26c2-44de-9957-b10563df1d67/ENCFF285OFX.bed.gz				
ENCFF059UEQ	bed narrowPeak	peaks	ENCSR446SPT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF423VZE, ENCFF887YTT	146185	Tim Reddy, Duke	541aa0a8d7b983dc16f8fbcf1c354296		https://www.encodeproject.org/files/ENCFF059UEQ/@@download/ENCFF059UEQ.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/e74f285c-91c4-47d2-9064-f2faa738e571/ENCFF059UEQ.bed.gz				
ENCFF419XWL	bed narrowPeak	peaks	ENCSR446SPT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF455UAB, ENCFF802OZZ	230423	Tim Reddy, Duke	b7ce71135b1a4c6206c5a44d8ecb278f		https://www.encodeproject.org/files/ENCFF419XWL/@@download/ENCFF419XWL.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/b77804ab-8145-4e07-9abb-1d80e5135f9c/ENCFF419XWL.bed.gz				
ENCFF181JBX	bed narrowPeak	peaks	ENCSR553UWG	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	30 minute							CTCF-human	DNA				formaldehyde	False	2016-12-20	GGR				1	1						ENCFF197RCJ, ENCFF532THR	682045	Tim Reddy, Duke	1cd2c001856fc7e36d4bd81f280039f8		https://www.encodeproject.org/files/ENCFF181JBX/@@download/ENCFF181JBX.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/5fe42ec7-6b8c-4ac2-abae-5b8d08fd4592/ENCFF181JBX.bed.gz				
ENCFF528WQT	bed narrowPeak	peaks	ENCSR145YCX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							EP300-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF366BFI, ENCFF455UAB	59283	Tim Reddy, Duke	49401935a57f14d1dba6a75ff63f8bb0		https://www.encodeproject.org/files/ENCFF528WQT/@@download/ENCFF528WQT.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/b369c807-b77f-44b2-98cb-7e5af641e751/ENCFF528WQT.bed.gz				
ENCFF400CPP	bed narrowPeak	peaks	ENCSR145YCX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							EP300-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF887YTT, ENCFF951MOH	106013	Tim Reddy, Duke	68f1105205da8ed92075bef3d1ac341f		https://www.encodeproject.org/files/ENCFF400CPP/@@download/ENCFF400CPP.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/fe6de26e-5b84-4fdd-9b1c-c0932abeb37d/ENCFF400CPP.bed.gz				
ENCFF581CCI	bed narrowPeak	peaks	ENCSR606ZTC	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF417GPF, ENCFF887YTT	330310	Tim Reddy, Duke	061e4f02e8980bb82b330a1ce8368fd5		https://www.encodeproject.org/files/ENCFF581CCI/@@download/ENCFF581CCI.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/c8364847-4ec5-4bd5-825f-a4a4b02e0d03/ENCFF581CCI.bed.gz				
ENCFF558LHA	bed narrowPeak	peaks	ENCSR606ZTC	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF347MNU, ENCFF455UAB	200861	Tim Reddy, Duke	0dac52080d0505dd4f6c72e8431fede1		https://www.encodeproject.org/files/ENCFF558LHA/@@download/ENCFF558LHA.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/2c56c048-e7d4-4ed5-89e1-ac5111b140ab/ENCFF558LHA.bed.gz				
ENCFF389AGF	bed narrowPeak	peaks	ENCSR474DCX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour							CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF715QTB, ENCFF745OUL	527434	Tim Reddy, Duke	a0ddbcae48dad68a241f02926f08b4b5		https://www.encodeproject.org/files/ENCFF389AGF/@@download/ENCFF389AGF.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/6729aec9-4dc4-44fe-932c-cc6bf4a46d4c/ENCFF389AGF.bed.gz				
ENCFF176AUI	bed narrowPeak	peaks	ENCSR474DCX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour							CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF478BBB, ENCFF604AYJ	135150	Tim Reddy, Duke	9e29f86c2cf8b9201cb2e3083eef6592		https://www.encodeproject.org/files/ENCFF176AUI/@@download/ENCFF176AUI.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/6ae9423a-5486-4128-9f0c-d9167052c1f9/ENCFF176AUI.bed.gz				
ENCFF694IKT	bed narrowPeak	peaks	ENCSR474DCX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour							CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF047BFP, ENCFF263CFP	562601	Tim Reddy, Duke	f28741b3f2291796227a11ca7efb1d44		https://www.encodeproject.org/files/ENCFF694IKT/@@download/ENCFF694IKT.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/b003610f-0da3-4608-920b-60bc8a196437/ENCFF694IKT.bed.gz				
ENCFF994MCI	bed narrowPeak	peaks	ENCSR604CKQ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	25.0 minute							JUN-human	DNA				formaldehyde	False	2017-10-19	GGR				2	1						ENCFF305RKU, ENCFF509BBO	1505871	Tim Reddy, Duke	92648cb2412f4889a608851463ac6f0b		https://www.encodeproject.org/files/ENCFF994MCI/@@download/ENCFF994MCI.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/5c2804ab-109f-470d-b4dd-b8d5286a01be/ENCFF994MCI.bed.gz				
ENCFF094MAD	bed narrowPeak	peaks	ENCSR604CKQ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	25.0 minute							JUN-human	DNA				formaldehyde	False	2017-10-19	GGR				3	1						ENCFF050XGK, ENCFF720GIV	579354	Tim Reddy, Duke	f6cedc868afe66a350a34bdca0be3d0b		https://www.encodeproject.org/files/ENCFF094MAD/@@download/ENCFF094MAD.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/1e8fbd18-fe87-4ec6-8c23-a3badc786e70/ENCFF094MAD.bed.gz				
ENCFF460JYG	bed narrowPeak	peaks	ENCSR604CKQ	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	25.0 minute							JUN-human	DNA				formaldehyde	False	2017-10-19	GGR				1	1						ENCFF011SNQ, ENCFF230UPE	591169	Tim Reddy, Duke	57cc652b75b713b15f81692184c7afe0		https://www.encodeproject.org/files/ENCFF460JYG/@@download/ENCFF460JYG.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/dd4655bf-5a72-4de1-963b-54adb5a42136/ENCFF460JYG.bed.gz				
ENCFF917CXW	bed narrowPeak	peaks	ENCSR628MQN	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	20.0 minute							JUN-human	DNA				formaldehyde	False	2017-10-19	GGR				2	1						ENCFF219NZF, ENCFF760NVC	1088761	Tim Reddy, Duke	ac00f0f283ded1714f2ab16fbdedb11a		https://www.encodeproject.org/files/ENCFF917CXW/@@download/ENCFF917CXW.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/4dcb38c4-8c05-4d0e-ae40-63c1caaa40ee/ENCFF917CXW.bed.gz				
ENCFF385JDD	bed narrowPeak	peaks	ENCSR628MQN	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	20.0 minute							JUN-human	DNA				formaldehyde	False	2017-10-19	GGR				1	1						ENCFF077YBD, ENCFF973KJA	895256	Tim Reddy, Duke	d21feaf20846c3e2286ab38f10b59c92		https://www.encodeproject.org/files/ENCFF385JDD/@@download/ENCFF385JDD.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/02d3dbcf-422b-4bb1-a36c-57866858d892/ENCFF385JDD.bed.gz				
ENCFF901YOG	bed narrowPeak	peaks	ENCSR628MQN	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100.0 nM	20.0 minute							JUN-human	DNA				formaldehyde	False	2017-10-19	GGR				3	1						ENCFF064QRN, ENCFF479FUM	614000	Tim Reddy, Duke	ffa63e562d7a0e5b7e3f4973bd5024d8		https://www.encodeproject.org/files/ENCFF901YOG/@@download/ENCFF901YOG.bed.gz	GRCh38				released	s3://encode-public/2017/10/13/6a0919c8-2d95-4c44-8738-e9be963cd4b7/ENCFF901YOG.bed.gz				
ENCFF345TYS	bed narrowPeak	peaks	ENCSR639KFO	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour							BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF047BFP, ENCFF667HKD	385032	Tim Reddy, Duke	1b45ecfe484e610aa11d1439218b95c8		https://www.encodeproject.org/files/ENCFF345TYS/@@download/ENCFF345TYS.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/2d8dbbc3-3065-47c4-beba-17affa91dc1e/ENCFF345TYS.bed.gz				
ENCFF452UDM	bed narrowPeak	peaks	ENCSR639KFO	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour							BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF550UME, ENCFF715QTB	370691	Tim Reddy, Duke	b64c5dc8e0763f63b65db1a6acac0219		https://www.encodeproject.org/files/ENCFF452UDM/@@download/ENCFF452UDM.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/8b99a24a-345a-4881-bc41-dbd1c141019e/ENCFF452UDM.bed.gz				
ENCFF644OIB	bed narrowPeak	peaks	ENCSR639KFO	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	8 hour							BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF115OOW, ENCFF604AYJ	283776	Tim Reddy, Duke	6ed560a7def885318da540f83e35b314		https://www.encodeproject.org/files/ENCFF644OIB/@@download/ENCFF644OIB.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/befd1759-c8c5-4eb4-9fd4-7d2f15b22bd8/ENCFF644OIB.bed.gz				
ENCFF239SIN	bed narrowPeak	peaks	ENCSR708DGM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							JUN-human	DNA				formaldehyde	False	2016-12-20	GGR				2	1						ENCFF220JWH, ENCFF630WBP	430927	Tim Reddy, Duke	b1d8b520a524b15fadf0a878ca570cb8		https://www.encodeproject.org/files/ENCFF239SIN/@@download/ENCFF239SIN.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/5bb48e78-fa09-4d9e-b435-f8168898a1fe/ENCFF239SIN.bed.gz				
ENCFF806FAV	bed narrowPeak	peaks	ENCSR708DGM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							JUN-human	DNA				formaldehyde	False	2016-12-20	GGR				1	1						ENCFF404ENE, ENCFF923SPD	346342	Tim Reddy, Duke	451dec32c6173288672fdef57c2fd294		https://www.encodeproject.org/files/ENCFF806FAV/@@download/ENCFF806FAV.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/b902fffa-6c08-4a25-bb9c-4ccaa0111699/ENCFF806FAV.bed.gz				
ENCFF951QAY	bed narrowPeak	peaks	ENCSR708DGM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	4 hour							JUN-human	DNA				formaldehyde	False	2016-12-20	GGR				3	1						ENCFF226ABL, ENCFF298BPR	525518	Tim Reddy, Duke	28025082911989448816acb5bec7a1f5		https://www.encodeproject.org/files/ENCFF951QAY/@@download/ENCFF951QAY.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/2b545c8d-093a-4ca4-a290-0689663ab196/ENCFF951QAY.bed.gz				
ENCFF220EXY	bed narrowPeak	peaks	ENCSR473CRE	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	3 hour							BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF796UCB, ENCFF831MPX	239223	Tim Reddy, Duke	2f42c207f282c9d0000b01abde546abd		https://www.encodeproject.org/files/ENCFF220EXY/@@download/ENCFF220EXY.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/c42375c9-9e9e-4c84-8cda-da0cd63acd81/ENCFF220EXY.bed.gz				
ENCFF107RBG	bed narrowPeak	peaks	ENCSR473CRE	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	3 hour							BCL3-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF098QVB, ENCFF323WQM	387692	Tim Reddy, Duke	6462aebff90dc87cc2b3a7aa254a6d1e		https://www.encodeproject.org/files/ENCFF107RBG/@@download/ENCFF107RBG.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/7e68ac03-917b-41e9-8053-71df731fdc07/ENCFF107RBG.bed.gz				
ENCFF143GRG	bed narrowPeak	peaks	ENCSR255CTA	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour							NR3C1-human	DNA				formaldehyde	False	2016-07-21	GGR				3	1						ENCFF028TGQ, ENCFF940WFM	8383	Tim Reddy, Duke	42ed580193b17c1b845f00ca8adea557		https://www.encodeproject.org/files/ENCFF143GRG/@@download/ENCFF143GRG.bed.gz	GRCh38				released	s3://encode-public/2016/05/31/36240595-20d5-462e-a419-18978f8699a0/ENCFF143GRG.bed.gz				
ENCFF114OZN	bed narrowPeak	peaks	ENCSR255CTA	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour							NR3C1-human	DNA				formaldehyde	False	2016-07-21	GGR				1	1						ENCFF132MJK, ENCFF497VSZ	21252	Tim Reddy, Duke	4d83d240c95ce07ea6c47ca169b2e9e4		https://www.encodeproject.org/files/ENCFF114OZN/@@download/ENCFF114OZN.bed.gz	GRCh38				released	s3://encode-public/2016/05/31/ca658798-68d9-4365-b349-4714be6a6246/ENCFF114OZN.bed.gz				
ENCFF831BHU	bed narrowPeak	peaks	ENCSR255CTA	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour							NR3C1-human	DNA				formaldehyde	False	2016-07-21	GGR				2	1						ENCFF293SHQ, ENCFF954UFL	68848	Tim Reddy, Duke	1f82d40901be9ae325b249f19b329753		https://www.encodeproject.org/files/ENCFF831BHU/@@download/ENCFF831BHU.bed.gz	GRCh38				released	s3://encode-public/2016/05/31/2b284766-d9b4-4440-88b6-e92886237d2f/ENCFF831BHU.bed.gz				
ENCFF044KXC	bed narrowPeak	peaks	ENCSR190VMK	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour							CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF487OFB, ENCFF877KKW	300313	Tim Reddy, Duke	efb35a31abdc37170778888b1dad4b7b		https://www.encodeproject.org/files/ENCFF044KXC/@@download/ENCFF044KXC.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/998bbcdf-974b-4f84-a093-ec89ed7aafe6/ENCFF044KXC.bed.gz				
ENCFF023RZH	bed narrowPeak	peaks	ENCSR190VMK	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour							CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF192KQH, ENCFF601STA	389771	Tim Reddy, Duke	3ee9aaf1c6d17a9ae9e5814567443f6e		https://www.encodeproject.org/files/ENCFF023RZH/@@download/ENCFF023RZH.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/24151d3d-5998-4164-99a2-2db784d025e7/ENCFF023RZH.bed.gz				
ENCFF779ZUX	bed narrowPeak	peaks	ENCSR190VMK	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	10 hour							CEBPB-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF416QUO, ENCFF887WWV	231816	Tim Reddy, Duke	73da92aa342fbd0467eb514cf3caa21b		https://www.encodeproject.org/files/ENCFF779ZUX/@@download/ENCFF779ZUX.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/09a41c0a-d6a3-4e4e-a14e-f813e1fcdfdd/ENCFF779ZUX.bed.gz				
ENCFF524BFG	bed narrowPeak	peaks	ENCSR991VVW	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	1 hour							JUN-human	DNA				formaldehyde	False	2016-12-20	GGR				2	1						ENCFF222ACA, ENCFF476XBN	269102	Tim Reddy, Duke	8212eaff54d241beef88841b798b2a89		https://www.encodeproject.org/files/ENCFF524BFG/@@download/ENCFF524BFG.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/c9caf789-cff9-4490-9d11-d1e5ed107158/ENCFF524BFG.bed.gz				
ENCFF105QBY	bed narrowPeak	peaks	ENCSR991VVW	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	1 hour							JUN-human	DNA				formaldehyde	False	2016-12-20	GGR				3	1						ENCFF193ABY, ENCFF761UEZ	471224	Tim Reddy, Duke	157d044733c8c6dcd05b650092c7a326		https://www.encodeproject.org/files/ENCFF105QBY/@@download/ENCFF105QBY.bed.gz	GRCh38				released	s3://encode-public/2016/12/15/b1811457-7141-440b-bf39-652b45318dd4/ENCFF105QBY.bed.gz				
ENCFF776EEM	bed narrowPeak	peaks	ENCSR720DXT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	2 hour							NR3C1-human	DNA				formaldehyde	False	2016-07-21	GGR				1	1						ENCFF159BEG, ENCFF198RJG	108084	Tim Reddy, Duke	c2eb3d7142b43037a0cb67eb76acc6ae		https://www.encodeproject.org/files/ENCFF776EEM/@@download/ENCFF776EEM.bed.gz	GRCh38				released	s3://encode-public/2016/05/31/d13169d5-00af-4f5a-94a6-96bc37412993/ENCFF776EEM.bed.gz				
ENCFF313TUM	bed narrowPeak	peaks	ENCSR720DXT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	2 hour							NR3C1-human	DNA				formaldehyde	False	2016-07-21	GGR				3	1						ENCFF378NYK, ENCFF406NSJ	242614	Tim Reddy, Duke	1c90584beb2589db12da263e86ad1497		https://www.encodeproject.org/files/ENCFF313TUM/@@download/ENCFF313TUM.bed.gz	GRCh38				released	s3://encode-public/2016/05/31/cbeff16f-56ce-4d01-bd7e-8829ebcf3114/ENCFF313TUM.bed.gz				
ENCFF065KNI	bed narrowPeak	peaks	ENCSR720DXT	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	2 hour							NR3C1-human	DNA				formaldehyde	False	2016-07-21	GGR				2	1						ENCFF293YRI, ENCFF965XSL	143532	Tim Reddy, Duke	6b76d50743144e7e7885e26fb3b20315		https://www.encodeproject.org/files/ENCFF065KNI/@@download/ENCFF065KNI.bed.gz	GRCh38				released	s3://encode-public/2016/05/31/991cb8f5-c68c-46ee-9254-d65628707bf1/ENCFF065KNI.bed.gz				
ENCFF197OIA	bed narrowPeak	peaks	ENCSR686BQM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										EP300-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF090FBN, ENCFF395XMG	181382	Tim Reddy, Duke	0f37c085126a0d488f0d2b849e5109e4		https://www.encodeproject.org/files/ENCFF197OIA/@@download/ENCFF197OIA.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/58946897-177a-4920-9c8c-c7d1f03ede09/ENCFF197OIA.bed.gz				
ENCFF566QNB	bed narrowPeak	peaks	ENCSR686BQM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										EP300-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF801QPB, ENCFF859CJY	48846	Tim Reddy, Duke	c7893373675f9df673ca50cb21bada16		https://www.encodeproject.org/files/ENCFF566QNB/@@download/ENCFF566QNB.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/162c410b-648b-4daf-9e60-c4cb46112031/ENCFF566QNB.bed.gz				
ENCFF464IHD	bed narrowPeak	peaks	ENCSR686BQM	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										EP300-human	DNA				formaldehyde	False	2016-10-27	GGR				3	1						ENCFF139LRZ, ENCFF996NUX	8645	Tim Reddy, Duke	93f146bb03af10072435ed24d52c6cff		https://www.encodeproject.org/files/ENCFF464IHD/@@download/ENCFF464IHD.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/333d9f59-8363-46d9-938b-13f9200de490/ENCFF464IHD.bed.gz				
ENCFF012WGN	bed narrowPeak	peaks	ENCSR690HWX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	3 hour							HES2-human	DNA				formaldehyde	False	2016-10-27	GGR				2	1						ENCFF118MNA, ENCFF323WQM	145550	Tim Reddy, Duke	fd4fbb833625838c86b09e23b177932a		https://www.encodeproject.org/files/ENCFF012WGN/@@download/ENCFF012WGN.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/8680bb39-ec28-4f37-a1f3-e7dd37dc3820/ENCFF012WGN.bed.gz				
ENCFF992HOC	bed narrowPeak	peaks	ENCSR690HWX	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	3 hour							HES2-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF418CAP, ENCFF831MPX	9494	Tim Reddy, Duke	58d933392d426f2ed3eba2bcd3767dc2		https://www.encodeproject.org/files/ENCFF992HOC/@@download/ENCFF992HOC.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/64dc1597-d669-4430-95c0-34936bea0f1a/ENCFF992HOC.bed.gz				
ENCFF839UTU	bed narrowPeak	peaks	ENCSR593DGU	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens										FOSL2-human	DNA				formaldehyde	False	2016-10-27	GGR				1	1						ENCFF801QPB, ENCFF838LUM	222347	Tim Reddy, Duke	308ee673aa424cc7c3a18fa3b6747ae5		https://www.encodeproject.org/files/ENCFF839UTU/@@download/ENCFF839UTU.bed.gz	GRCh38				released	s3://encode-public/2016/10/20/f763534c-62b5-4e5b-9961-388baa9b31d7/ENCFF839UTU.bed.gz				
