ENCFF434HVY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EUL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										NR2C2-human	DNA					False	2011-10-29	ENCODE				1, 2							ENCFF150BGK, ENCFF419RSJ, ENCFF548GRF, ENCFF589LYY	20256	ENCODE Processing Pipeline	b777a21430fdf491cb5da540cc6afe62		https://www.encodeproject.org/files/ENCFF434HVY/@@download/ENCFF434HVY.bed.gz	GRCh38				released	s3://encode-public/2017/07/04/724e191d-a109-45bb-b75b-18e4de09587d/ENCFF434HVY.bed.gz				
ENCFF204LCG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BND	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										ZEB1-human	DNA					False	2011-07-18	ENCODE				1, 2							ENCFF419RSJ, ENCFF500MSV, ENCFF575AYZ, ENCFF756DWW	128551	ENCODE Processing Pipeline	2d4f6f01796a7391c0c2b82e725c8f45		https://www.encodeproject.org/files/ENCFF204LCG/@@download/ENCFF204LCG.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/83c23fb1-7b7d-411e-a9ea-08318d098ca7/ENCFF204LCG.bed.gz				
ENCFF927DIO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR417DKD	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										NFXL1-human	DNA					False	2017-06-07	ENCODE				1, 2							ENCFF174JIA, ENCFF419RSJ, ENCFF612SEP, ENCFF869FNE	41807	ENCODE Processing Pipeline	ab24769056f38a0ca08a5145e37629ce		https://www.encodeproject.org/files/ENCFF927DIO/@@download/ENCFF927DIO.bed.gz	GRCh38				released	s3://encode-public/2017/06/07/730be1e4-1085-4e38-936d-a725171e4fb0/ENCFF927DIO.bed.gz				
ENCFF290ESJ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR137ZMQ	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										REST-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF048BGI, ENCFF221OAM, ENCFF419RSJ, ENCFF465GUK	861777	ENCODE Processing Pipeline	cda2eb3701a3c2cf983119e3cb16ca41		https://www.encodeproject.org/files/ENCFF290ESJ/@@download/ENCFF290ESJ.bed.gz	GRCh38				released	s3://encode-public/2016/10/31/9fcbc320-5c29-4628-aea8-f98735fde9be/ENCFF290ESJ.bed.gz				
ENCFF495BPY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR557RVF	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZHX1-human	DNA					False	2014-07-07	ENCODE				1, 3							ENCFF419RSJ, ENCFF533DZJ, ENCFF934QVF, ENCFF991DCR	64861	ENCODE Processing Pipeline	c8c48ba855f11cafe36a2332b9f617ab		https://www.encodeproject.org/files/ENCFF495BPY/@@download/ENCFF495BPY.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/2fa81a1b-4619-4a7b-9097-416299f6b903/ENCFF495BPY.bed.gz				
ENCFF501QII	bed narrowPeak	optimal IDR thresholded peaks	ENCSR801GJU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										CBX2-human	DNA					False	2018-02-26	ENCODE				1, 2							ENCFF359XUE, ENCFF419RSJ, ENCFF491ZJY, ENCFF775SOL	55715	ENCODE Processing Pipeline	e59b618aa7d4737b773b09828807101a		https://www.encodeproject.org/files/ENCFF501QII/@@download/ENCFF501QII.bed.gz	GRCh38				released	s3://encode-public/2017/03/08/9cc53473-4a27-43ed-934b-8b275701b8f7/ENCFF501QII.bed.gz				
ENCFF222ZHH	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DON	ChIP-seq	EFO:0001200	MCF 10A	cell line	Homo sapiens	afimoxifene	1.0 μM	36.0 hour							FOS-human	DNA					False	2012-05-14	ENCODE				1, 2							ENCFF034IIU, ENCFF091GHM, ENCFF419RSJ, ENCFF794VER	1238541	ENCODE Processing Pipeline	804a89c70cf9fd7014840442a57d0e04		https://www.encodeproject.org/files/ENCFF222ZHH/@@download/ENCFF222ZHH.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/023fceef-3496-401c-abaf-bd6255b6eb50/ENCFF222ZHH.bed.gz				
ENCFF054DTJ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR492LTS	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										BCLAF1-human	DNA					False	2017-02-02	ENCODE				1, 2							ENCFF110WHJ, ENCFF419RSJ, ENCFF799KQV, ENCFF806AJO	62610	ENCODE Processing Pipeline	11e37f4d08c13ba386427268a861516b		https://www.encodeproject.org/files/ENCFF054DTJ/@@download/ENCFF054DTJ.bed.gz	GRCh38				released	s3://encode-public/2017/01/31/e83e08af-5a0f-46bb-8b80-1aa9476a80cd/ENCFF054DTJ.bed.gz				
ENCFF622HGF	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DZJ	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										BHLHE40-human	DNA					False	2011-10-29	ENCODE				1, 2							ENCFF084OAG, ENCFF419RSJ, ENCFF456YSD, ENCFF986ZCP	398658	ENCODE Processing Pipeline	cd4d43710a7f1d732ab37cb220ac1e27		https://www.encodeproject.org/files/ENCFF622HGF/@@download/ENCFF622HGF.bed.gz	GRCh38				released	s3://encode-public/2017/07/19/ea29415f-3cd8-49b0-9dc3-2d96e6f65642/ENCFF622HGF.bed.gz				
ENCFF329TZO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EUI	ChIP-seq	EFO:0005333	GM08714	cell line	Homo sapiens										ZNF274-human	DNA					False	2012-05-14	ENCODE				1, 2							ENCFF152IGL, ENCFF342GAT, ENCFF419RSJ, ENCFF490VUI	18487	ENCODE Processing Pipeline	fb767b4f235c52974d931f90e1648150		https://www.encodeproject.org/files/ENCFF329TZO/@@download/ENCFF329TZO.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/bd71888e-1698-4fab-9057-e757b086e772/ENCFF329TZO.bed.gz				
ENCFF036AEX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR289NSN	ChIP-seq	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	/targets/ZNF354C-human/				ZNF354C-human	DNA				formaldehyde	False	2016-10-07	ENCODE				1, 2							ENCFF416TTB, ENCFF419RSJ, ENCFF914YBP, ENCFF958DZG	32845	ENCODE Processing Pipeline	e7c8f685200112ef0e24a3d49c9ab5fb		https://www.encodeproject.org/files/ENCFF036AEX/@@download/ENCFF036AEX.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/1826644c-9913-47c5-be5c-2c70513db552/ENCFF036AEX.bed.gz				
ENCFF753HNR	bed narrowPeak	optimal IDR thresholded peaks	ENCSR203QEB	ChIP-seq	EFO:0002713	Panc1	cell line	Homo sapiens										CTCF-human	DNA					False	2017-07-21	ENCODE				1, 2							ENCFF419RSJ, ENCFF817BQI, ENCFF826DQF, ENCFF849YMG	1451583	ENCODE Processing Pipeline	99609b7546ae0958672dd056439bb13a		https://www.encodeproject.org/files/ENCFF753HNR/@@download/ENCFF753HNR.bed.gz	GRCh38				released	s3://encode-public/2017/07/21/d4db7139-d4a5-4742-88c1-1c5321fcf4e3/ENCFF753HNR.bed.gz				
ENCFF561OGS	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BNE	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										EGR1-human	DNA					False	2011-07-18	ENCODE				1, 2							ENCFF178PTI, ENCFF361DGT, ENCFF419RSJ, ENCFF913QDG	627927	ENCODE Processing Pipeline	b45c5bffe7443eafc8922d733c211f2a		https://www.encodeproject.org/files/ENCFF561OGS/@@download/ENCFF561OGS.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/0825c807-475d-43a1-98dd-9499bff5d130/ENCFF561OGS.bed.gz				
ENCFF278GJK	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DNN	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										NFYA-human	DNA					False	2011-10-29	ENCODE				1, 2							ENCFF091YJN, ENCFF419RSJ, ENCFF802BPF, ENCFF961DCG	21860	ENCODE Processing Pipeline	6ff434803bec3ea663a04dcdb5e91a2c		https://www.encodeproject.org/files/ENCFF278GJK/@@download/ENCFF278GJK.bed.gz	GRCh38				released	s3://encode-public/2017/07/04/9f24746f-dce6-4437-afa1-687eb8979bf6/ENCFF278GJK.bed.gz				
ENCFF307XFM	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EFI	ChIP-seq	EFO:0001196	IMR-90	cell line	Homo sapiens										CTCF-human	DNA					False	2012-05-14	ENCODE				1, 2							ENCFF034ZTP, ENCFF120JMB, ENCFF362RJA, ENCFF419RSJ	749871	ENCODE Processing Pipeline	f60418b9e2d782a74e0696aaeaa1c570		https://www.encodeproject.org/files/ENCFF307XFM/@@download/ENCFF307XFM.bed.gz	GRCh38				released	s3://encode-public/2017/04/04/ea68d3f5-5219-4197-98ce-deb98feb83b8/ENCFF307XFM.bed.gz				
ENCFF107EWI	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BQP	ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	ethanol	0.02 percent	1 hour							REST-human	DNA					False	2012-02-29	ENCODE				1, 2							ENCFF102BMN, ENCFF411JQN, ENCFF419RSJ, ENCFF890YST	344851	ENCODE Processing Pipeline	bb704226429809f98a724c8b959895be		https://www.encodeproject.org/files/ENCFF107EWI/@@download/ENCFF107EWI.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/2fad0a47-8ee9-45ea-b735-d93c62ccaa2f/ENCFF107EWI.bed.gz				
ENCFF785YII	bed narrowPeak	optimal IDR thresholded peaks	ENCSR611WZO	ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens										SREBF2-human	DNA					False	2014-07-07	ENCODE				2, 3							ENCFF074VNL, ENCFF406OAQ, ENCFF419RSJ, ENCFF851YCT	97862	ENCODE Processing Pipeline	e0abfa4b1bc5e5f1edc783d48d528c4e		https://www.encodeproject.org/files/ENCFF785YII/@@download/ENCFF785YII.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/33b9852a-cad7-4c0d-82d0-bb4dc500c3b9/ENCFF785YII.bed.gz				
ENCFF361TIN	bed narrowPeak	optimal IDR thresholded peaks	ENCSR588MQZ	ChIP-seq	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	/targets/ZNF626-human/				ZNF626-human	DNA				formaldehyde	False	2018-01-29	ENCODE				2, 3							ENCFF194CRJ, ENCFF199RBS, ENCFF369XVO, ENCFF419RSJ	61252	ENCODE Processing Pipeline	0bf4ed6892919f027c6d9275c3433b42		https://www.encodeproject.org/files/ENCFF361TIN/@@download/ENCFF361TIN.bed.gz	GRCh38				released	s3://encode-public/2018/12/02/a1d286eb-d5be-4773-bf18-6e0af3f518c2/ENCFF361TIN.bed.gz				
ENCFF641AVV	bed narrowPeak	optimal IDR thresholded peaks	ENCSR897JCM	ChIP-seq	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	/targets/ZNF491-human/				ZNF491-human	DNA				formaldehyde	False	2017-04-06	ENCODE				1, 2							ENCFF419RSJ, ENCFF517RFG, ENCFF602ZDR, ENCFF887IUA	16573	ENCODE Processing Pipeline	f6aff34efc18cb41e4f43309e17746ec		https://www.encodeproject.org/files/ENCFF641AVV/@@download/ENCFF641AVV.bed.gz	GRCh38				released	s3://encode-public/2017/03/06/4037f371-9375-4dfb-95fc-4b60483fea2d/ENCFF641AVV.bed.gz				
ENCFF293OHT	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BJC	ChIP-seq	EFO:0005718	Ishikawa	cell line	Homo sapiens	dexamethasone	100 nM	1 hour							NR3C1-human	DNA					False	2011-07-18	ENCODE				1, 2							ENCFF419RSJ, ENCFF435YKA, ENCFF723BZV, ENCFF937VQZ	202098	ENCODE Processing Pipeline	e27fd5b69bc046854d08409bfffda5f1		https://www.encodeproject.org/files/ENCFF293OHT/@@download/ENCFF293OHT.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/76ca72dd-0bf0-4467-8da7-c53e8e835b3e/ENCFF293OHT.bed.gz				
ENCFF800QTO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR800QIT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										HNF1A-human	DNA					False	2016-09-09	ENCODE				1, 2							ENCFF090SRG, ENCFF280UTT, ENCFF389QED, ENCFF419RSJ	249650	ENCODE Processing Pipeline	f18f2926570b10f09187264a7eb96774		https://www.encodeproject.org/files/ENCFF800QTO/@@download/ENCFF800QTO.bed.gz	GRCh38				released	s3://encode-public/2016/10/31/5d7abe77-1ccf-4b7a-b476-837daa04c12c/ENCFF800QTO.bed.gz				
ENCFF533GSH	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BLI	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										E2F6-human	DNA					False	2011-07-18	ENCODE				1, 2							ENCFF111LUX, ENCFF387JQM, ENCFF419RSJ, ENCFF600KSR	533841	ENCODE Processing Pipeline	7d606acf8a9036afa2f4744e0e01b98b		https://www.encodeproject.org/files/ENCFF533GSH/@@download/ENCFF533GSH.bed.gz	GRCh38				released	s3://encode-public/2016/12/13/f780cfe9-2ff5-4e36-a20f-c8b212b303e3/ENCFF533GSH.bed.gz				
ENCFF683QEX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR412ZDC	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/AHR-human/				AHR-human	DNA					False	2018-02-10	ENCODE				1, 2							ENCFF075LQF, ENCFF198CKM, ENCFF419RSJ, ENCFF571AQS	217802	ENCODE Processing Pipeline	3ad6cf9efee36907de2a3d7e306db6dc		https://www.encodeproject.org/files/ENCFF683QEX/@@download/ENCFF683QEX.bed.gz	GRCh38				released	s3://encode-public/2018/02/09/5bfb441e-68c3-4bd1-b5d6-0e9cf6969c6f/ENCFF683QEX.bed.gz				
ENCFF478OVU	bed narrowPeak	optimal IDR thresholded peaks	ENCSR117CHD	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/HOMEZ-human/				HOMEZ-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF189OLH, ENCFF419RSJ, ENCFF624EYQ, ENCFF814ZUE	458228	ENCODE Processing Pipeline	f14fe11888dd0225d07190df4aa1307d		https://www.encodeproject.org/files/ENCFF478OVU/@@download/ENCFF478OVU.bed.gz	GRCh38				released	s3://encode-public/2016/11/07/ee0a2269-704c-4b76-8513-842debcf24be/ENCFF478OVU.bed.gz				
ENCFF996AMX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BRW	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										TRIM28-human	DNA					False	2012-09-10	ENCODE				1, 2							ENCFF168SJR, ENCFF419RSJ, ENCFF565FCD, ENCFF845IXT	246030	ENCODE Processing Pipeline	360d0e8096959f20f6c52a978ed25c87		https://www.encodeproject.org/files/ENCFF996AMX/@@download/ENCFF996AMX.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/fd837f9c-bb19-48a0-b803-2494d0c1c719/ENCFF996AMX.bed.gz				
ENCFF694ZRC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR876UYH	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										ZHX2-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF419RSJ, ENCFF703AOH, ENCFF801GNR, ENCFF984UQI	176882	ENCODE Processing Pipeline	b56f571499e2ddd1cbe25722af7d9547		https://www.encodeproject.org/files/ENCFF694ZRC/@@download/ENCFF694ZRC.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/8deb2325-3056-4948-8bb7-038e1b0024b7/ENCFF694ZRC.bed.gz				
ENCFF074WRG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR370NFS	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZNF280A-human	DNA					False	2018-01-26	ENCODE				1, 2							ENCFF400VAN, ENCFF419RSJ, ENCFF557EJD, ENCFF826NFB	121805	ENCODE Processing Pipeline	2a6c5d6008862ed4d106f8cfca59e679		https://www.encodeproject.org/files/ENCFF074WRG/@@download/ENCFF074WRG.bed.gz	GRCh38				released	s3://encode-public/2016/10/24/414704a8-9068-418e-8691-a0b957012c0d/ENCFF074WRG.bed.gz				
ENCFF988OXX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR924GXX	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										PHB2-human	DNA					False	2017-01-27	ENCODE				1, 2							ENCFF004DDR, ENCFF417RJF, ENCFF419RSJ, ENCFF460KXU	134417	ENCODE Processing Pipeline	5c57af4ee5d1b18dd20c07695adbcf98		https://www.encodeproject.org/files/ENCFF988OXX/@@download/ENCFF988OXX.bed.gz	GRCh38				released	s3://encode-public/2016/10/31/aee5d440-f661-4a46-8bee-1d77f7dbb352/ENCFF988OXX.bed.gz				
ENCFF914IWA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR253OON	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/ATF1-human/				ATF1-human	DNA					False	2016-06-14	ENCODE				1, 2							ENCFF337JAD, ENCFF342OEH, ENCFF419RSJ, ENCFF670QNI	257821	ENCODE Processing Pipeline	c1402abe42b28960cc6c6e0205699b5d		https://www.encodeproject.org/files/ENCFF914IWA/@@download/ENCFF914IWA.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/28dada47-4f00-4268-9056-232b3cf6106a/ENCFF914IWA.bed.gz				
ENCFF820PHL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR894SXR	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										TCF12-human	DNA					False	2017-06-07	ENCODE				1, 2							ENCFF064ATR, ENCFF289KWB, ENCFF419RSJ, ENCFF763XOQ	6671	ENCODE Processing Pipeline	0bb83f0f817ec549070e3509a9759c39		https://www.encodeproject.org/files/ENCFF820PHL/@@download/ENCFF820PHL.bed.gz	GRCh38				released	s3://encode-public/2017/06/07/96d39d1a-36a4-4907-a3c9-735e0d07b6db/ENCFF820PHL.bed.gz				
ENCFF666YGQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR288IJC	ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										MAZ-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF294IBD, ENCFF336MFE, ENCFF419RSJ, ENCFF616JAW	369345	ENCODE Processing Pipeline	488304226cf713b8697eded6f0fedd28		https://www.encodeproject.org/files/ENCFF666YGQ/@@download/ENCFF666YGQ.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/b05c7c80-6f84-4c95-92b0-eeb1015de097/ENCFF666YGQ.bed.gz				
ENCFF100IYW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DPV	ChIP-seq	NTR:0000481	AG10803	cell line	Homo sapiens										CTCF-human	DNA					False	2011-03-17	ENCODE				1, 2							ENCFF234EGC, ENCFF419RSJ, ENCFF577ZPJ, ENCFF905ZWT	814713	ENCODE Processing Pipeline	339750deb95f31a3d5c2bb4c06980d2d		https://www.encodeproject.org/files/ENCFF100IYW/@@download/ENCFF100IYW.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/6edc49e2-8151-44cd-a45b-068e274bce8f/ENCFF100IYW.bed.gz				
ENCFF980VOD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BKA	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										ETS1-human	DNA					False	2011-07-18	ENCODE				1, 2							ENCFF419RSJ, ENCFF668BWD, ENCFF765BOE, ENCFF816QSU	225543	ENCODE Processing Pipeline	45dda8fed51a820cd2132d244827ce50		https://www.encodeproject.org/files/ENCFF980VOD/@@download/ENCFF980VOD.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/6db500f7-e1de-41b4-9a78-6009ddc2789a/ENCFF980VOD.bed.gz				
ENCFF203ZIS	bed narrowPeak	optimal IDR thresholded peaks	ENCSR066BZZ	ChIP-seq	CL:0000103	bipolar neuron	in vitro differentiated cells	Homo sapiens	doxycycline hyclate	0.5 μg/mL	4 day							CTCF-human	DNA					False	2016-11-24	ENCODE				1, 2							ENCFF027MQJ, ENCFF419RSJ, ENCFF629JJL, ENCFF777TNZ	1388363	ENCODE Processing Pipeline	7c94b3d7b8c149735a4d406697dad69e		https://www.encodeproject.org/files/ENCFF203ZIS/@@download/ENCFF203ZIS.bed.gz	GRCh38				released	s3://encode-public/2016/11/01/0620a6e5-a488-49fe-a44b-ca6be39aa1d1/ENCFF203ZIS.bed.gz				
ENCFF571FVN	bed narrowPeak	optimal IDR thresholded peaks	ENCSR331ORD	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/CREB1-human/				CREB1-human	DNA					False	2016-06-14	ENCODE				1, 2							ENCFF419RSJ, ENCFF571MPI, ENCFF742EMB, ENCFF904MXP	480653	ENCODE Processing Pipeline	f0299c5d851cd4599b4cec90cbd1fe6c		https://www.encodeproject.org/files/ENCFF571FVN/@@download/ENCFF571FVN.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/55528a74-3006-44c7-b26c-48f2b83c09f7/ENCFF571FVN.bed.gz				
ENCFF032BJW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DVQ	ChIP-seq	CL:0002558	fibroblast of villous mesenchyme	primary cell	Homo sapiens										CTCF-human	DNA					False	2012-01-17	ENCODE				1, 2							ENCFF005IIT, ENCFF419RSJ, ENCFF645SOL, ENCFF823OGN	771874	ENCODE Processing Pipeline	89b79f10075e62775cac787c35ad2109		https://www.encodeproject.org/files/ENCFF032BJW/@@download/ENCFF032BJW.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/cf626dd4-0485-4387-a798-49735861fed4/ENCFF032BJW.bed.gz				
ENCFF106YXG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EFP	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										ZNF384-human	DNA					False	2012-08-20	ENCODE				1, 2							ENCFF419RSJ, ENCFF595ZFJ, ENCFF898RKR, ENCFF920ITB	355876	ENCODE Processing Pipeline	76abd36bb30120ad7ee294693c18f569		https://www.encodeproject.org/files/ENCFF106YXG/@@download/ENCFF106YXG.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/f16b4daa-c711-4a8b-9091-5dc4d82b4ee7/ENCFF106YXG.bed.gz				
ENCFF273HTX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR303GFI	ChIP-seq	EFO:0002323	RWPE1	cell line	Homo sapiens										CTCF-human	DNA					False	2017-07-21	ENCODE				1, 2							ENCFF103EVC, ENCFF419RSJ, ENCFF729SUL, ENCFF975HDI	941592	ENCODE Processing Pipeline	0a0dcaa071c1e853bc19bcbc3c611f51		https://www.encodeproject.org/files/ENCFF273HTX/@@download/ENCFF273HTX.bed.gz	GRCh38				released	s3://encode-public/2017/07/21/fa86041d-cc85-413b-9de8-98dfb1d2b2b3/ENCFF273HTX.bed.gz				
ENCFF717KGR	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BKT	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										USF1-human	DNA					False	2011-07-18	ENCODE				1, 2							ENCFF225JGM, ENCFF419ANM, ENCFF419RSJ, ENCFF857POG	344249	ENCODE Processing Pipeline	265cbc2d514f989af73979fec5570bb3		https://www.encodeproject.org/files/ENCFF717KGR/@@download/ENCFF717KGR.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/5d2d89f2-946a-4c3e-a0c4-54f20ab7332c/ENCFF717KGR.bed.gz				
ENCFF186AWV	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DYV	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										MAFK-human	DNA					False	2012-08-20	ENCODE				1, 2							ENCFF237KOH, ENCFF366QIF, ENCFF419RSJ, ENCFF647VGC	131726	ENCODE Processing Pipeline	7549657ec0bdc7bb4f5781b6cb97f5a0		https://www.encodeproject.org/files/ENCFF186AWV/@@download/ENCFF186AWV.bed.gz	GRCh38				released	s3://encode-public/2016/10/31/28a4e96f-12a1-4b21-b1f8-f09789ae6d1a/ENCFF186AWV.bed.gz				
ENCFF270NAL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DZF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										MAX-human	DNA					False	2012-05-14	ENCODE				1, 2							ENCFF215WSJ, ENCFF360IMJ, ENCFF419RSJ, ENCFF652HWZ	348024	ENCODE Processing Pipeline	7c7213a90e1e95819536c530e0fa54b8		https://www.encodeproject.org/files/ENCFF270NAL/@@download/ENCFF270NAL.bed.gz	GRCh38				released	s3://encode-public/2017/07/20/ca0d8811-a315-46f0-93cc-5f894cec43f2/ENCFF270NAL.bed.gz				
ENCFF826NCK	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DPP	ChIP-seq	NTR:0000479	AG09309	cell line	Homo sapiens										CTCF-human	DNA					False	2011-03-17	ENCODE				1, 2							ENCFF117SCL, ENCFF267MON, ENCFF419RSJ, ENCFF623IIJ	703156	ENCODE Processing Pipeline	cef9f8b0e050e518e0b30363df080d46		https://www.encodeproject.org/files/ENCFF826NCK/@@download/ENCFF826NCK.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/1e36fcfc-7c01-4289-8145-9305e32ac3a6/ENCFF826NCK.bed.gz				
ENCFF797OWK	bed narrowPeak	optimal IDR thresholded peaks	ENCSR618GDK	ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens										CEBPZ-human	DNA					False	2014-07-07	ENCODE				1, 4							ENCFF120AAX, ENCFF183SEC, ENCFF274WAV, ENCFF419RSJ	25073	ENCODE Processing Pipeline	84185a6b0f28628215c2fd54a269237b		https://www.encodeproject.org/files/ENCFF797OWK/@@download/ENCFF797OWK.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/42603fbe-11e2-4c90-9966-1f86d04086b4/ENCFF797OWK.bed.gz				
ENCFF323QQU	bed narrowPeak	optimal IDR thresholded peaks	ENCSR332EYT	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										STAT1-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF074VVE, ENCFF105HRK, ENCFF419RSJ, ENCFF916EPS	171350	ENCODE Processing Pipeline	06065784fbad520454b98df0921fae5b		https://www.encodeproject.org/files/ENCFF323QQU/@@download/ENCFF323QQU.bed.gz	GRCh38				released	s3://encode-public/2016/10/31/e18e2d82-81a0-404d-ba70-889f8c955a14/ENCFF323QQU.bed.gz				
ENCFF459ARL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR843ZUP	ChIP-seq	CL:0002319	neural cell	in vitro differentiated cells	Homo sapiens										EP300-human	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF154ISP, ENCFF419RSJ, ENCFF546ZYM, ENCFF708WKU	808927	ENCODE Processing Pipeline	baba6dfb26f98eb442fccc7181122eef		https://www.encodeproject.org/files/ENCFF459ARL/@@download/ENCFF459ARL.bed.gz	GRCh38				released	s3://encode-public/2017/03/09/ffead72f-14f9-44b1-a347-744315b3f199/ENCFF459ARL.bed.gz				
