Target_ID	lola-PT_SOLEXA_FBgn0005630	lola-PU_SOLEXA_FBgn0005630	lola-PT_SANGER_5_FBgn0005630	lola-PU_SANGER_5_FBgn0005630	M06101_2.00	lola-PG_SOLEXA_FBgn0005630	M06102_2.00	M06106_2.00	lola_SOLEXA_5_FBgn0005630	lola-PF_SOLEXA_FBgn0005630	lola-PG_SANGER_2.5_FBgn0005630	M06095_2.00	M06105_2.00	lola_SANGER_5_FBgn0005630	lola-PQ_SOLEXA_FBgn0005630	lola-PF_SANGER_5_FBgn0005630	lola-PY_SOLEXA_FBgn0005630	M06094_2.00	lola-PD_SOLEXA_FBgn0005630	lola-PA_SANGER_5_FBgn0005630	lola-PJ_SOLEXA_FBgn0005630	M06091_2.00	lola-PA_SOLEXA_FBgn0005630	lola-PO_SOLEXA_FBgn0005630	lola-PY_SANGER_2.5_FBgn0005630	lola-PL_SOLEXA_FBgn0005630	lola-PO_SANGER_5_FBgn0005630	M06099_2.00	lola-PQ_SANGER_5_FBgn0005630	M06104_2.00	M06100_2.00	lola_PK_SANGER_5_FBgn0005630	lola-PD_SANGER_5_FBgn0005630	M06093_2.00	lola-PK_SOLEXA_FBgn0005630	lola-PL_SANGER_2.5_FBgn0005630	M06097_2.00	M06098_2.00	lola-PC_SANGER_5_FBgn0005630	lola-PJ_SANGER_5_FBgn0005630	M06092_2.00	M06096_2.00	lola-PC_SOLEXA_FBgn0005630	lola-PW_SOLEXA_FBgn0005630	lola-PW_SANGER_5_FBgn0005630	M06103_2.00	Average
M06104_2.00	0.03177943040537974	0.029113100913084597	0.004486628948647439	0.002311434364646349	0.009771185188917777	0.02502013178982254	0.006998818358320049	0.03389035325172832	0.010807499604670825	0.05705609282729448	0.05552192677595603	0.08902138176669355	0.07269558235196595	0.03521421730976262	0.11196289466342675	0.058616610149799124	0.6668282476614762	0.11643965317707508	0.07109881542093538	0.36460525210093875	0.04446981170364899	0.4433132512923404	0.40619301553273357	0.06866253517631146	1.0	0.10587737997763504	0.051474137265952624	0.09973627244365608	0.02176467870933563	1.0	0.04110651890266524	0.03624883225673467	0.03389035325172832	0.053354145564450575	0.03624883225673467	0.025955544834812976	0.06509452279558614	0.045017869635655704	0.037406424563038866	0.009926492133038261	0.04110651890266524	0.038882599739075256	0.03804223949933197	0.001546999695617125	0.0238644417459632	0.022437287428061215	0.12271434700733291
M06100_2.00	0.0732072365472912	0.07143615026021138	0.026923976516987674	0.028309277325299215	0.05958948429603967	0.08235138654619163	0.060906760432927816	0.042156034115272537	0.009494868005203716	0.14896150635244287	0.004964749040180992	0.015588566701963824	0.009713571640618798	0.0018590352495462229	1.0	0.08829009884625495	0.04633918138786505	0.1475869414257689	0.08872198714763778	0.14265208056717732	0.21313841041841297	0.20101301574672598	0.14239450163542938	0.02149166609412866	0.034882617676125174	0.10538537533246821	0.001625130202340785	0.0053857576752848425	1.0	0.052182682728168325	1.0	0.03854861799516004	0.004012212113832372	0.011181520651022774	0.0016194025280433907	0.03317351629492544	0.06997584438629677	0.0750962658399392	0.04804991944666278	0.055131694806199706	0.0726438732664232	0.09895831204309992	0.07728979813653905	0.004267941037912133	0.001546999695617125	0.006739759834458889	0.120104081043263
lola_PK_SANGER_5_FBgn0005630	0.020410288220478984	0.033970695523250063	0.0015550792658902753	0.013905380410597037	0.006451797148456517	0.06999702109876528	0.021541101941439978	0.04638320804855548	0.015883951224944078	0.046530982619796775	0.01047556968060791	0.0248511995958398	0.0046780594977601404	0.001546999695617125	0.04468245597531174	0.08760999147927855	0.1286467034327517	0.12468513315238777	0.08082594560007351	0.05040327558279356	0.0957669954682008	0.06090709215079223	0.24104682282214235	0.06261027702292846	0.0342798418596905	0.20849407121087427	0.035136669021074284	0.05143741965263568	0.05411088530319349	0.05411088530319349	0.06027468362953144	1.0	0.06455310958581328	0.08538861688915382	0.9613194965066648	0.11959672172798079	1.0	0.13980182457024823	0.0017755532073193269	0.05659375328843373	0.008922449448346671	0.08205862004522459	0.007496981918921921	0.08760999147927855	0.01047556968060791	0.026261756930070997	0.11837097669384608
lola-PD_SANGER_5_FBgn0005630	0.042968121563292265	0.06162341162555869	0.04354827717863777	0.08839736504611481	0.058321893069134996	0.001546999695617125	0.10489505356758907	0.001546999695617125	0.001546999695617125	0.108165336647093	0.003420920302336466	0.003420920302336466	0.001546999695617125	0.001546999695617125	0.09122698011372636	0.06518540579765741	0.22087254686908075	0.06921691427309215	0.49639846838902346	0.04612391187534993	0.010506098328665994	0.04612391187534993	0.075509747879235	0.23077122003942635	0.06090991183003831	0.15727797311189895	0.20184647399895392	0.21786042325724347	0.004959554425072834	0.07948996602493585	0.011907986130444696	0.09992448380919554	1.0	1.0	0.17158392607320683	0.1578257460312378	0.11709360043031844	0.1664825896135878	0.0064638738708731915	0.001546999695617125	0.0064638738708731915	0.001546999695617125	0.017737285064210292	0.023254909609409485	0.005558520239589759	0.010717971483977504	0.11728009938015412
M06093_2.00	0.029513225901874395	0.045622530877144254	0.025906756217112133	0.0669823046149782	0.057878544429152017	0.001546999695617125	0.10634251885753251	0.001546999695617125	0.001546999695617125	0.1246151460236976	0.00479082882849225	0.00479082882849225	0.001546999695617125	0.001546999695617125	0.10109060805099511	0.04829051876390722	0.20926701151016344	0.0806156058375121	0.5319882563210907	0.03965349411530503	0.015377325347045272	0.05256220119726578	0.07954501544779302	0.22613601863172073	0.05691156905884926	0.14486178266194585	0.18420238499261654	0.227128365404638	0.0040247098571541025	0.07999888580266001	0.009655472514320383	0.09938503083747052	1.0	1.0	0.15865792471190893	0.141188909634097	0.11973567301854604	0.1735091847784939	0.0040247098571541025	0.001546999695617125	0.007641592190798283	0.001546999695617125	0.017239528570482554	0.01712701558773013	0.0025429980742588594	0.01218931091841151	0.11569179969874194
lola-PK_SOLEXA_FBgn0005630	0.04594726534348991	0.057054076596758305	0.005500243170930053	0.021868685935623623	0.01138428594577794	0.05723535482003184	0.03896606016452344	0.028346324057538168	0.01736865180664406	0.03276207402356998	0.020692762183470763	0.030095075637464157	0.0026673387493941366	0.001546999695617125	0.004461372256912968	0.03547560073016202	0.1620428288592253	0.054668617260259525	0.18711706637481507	0.08330388952251848	0.090549740736773	0.08573187943680881	0.23779136153436595	0.12430000451490945	0.03734081936447128	0.2309615003670315	0.08799607969934567	0.09538832416320793	0.0020961001645568374	0.04761486570701319	0.005787459867833373	0.8279977897939006	0.1211023368322231	0.1321888538876054	1.0	0.10778162452187906	0.796132615742462	0.12659892425608804	0.001546999695617125	0.03799659780134544	0.001546999695617125	0.04871545132115231	0.005523496338487503	0.10169128194596569	0.014216027994447746	0.02582424366829188	0.11506360765622013
lola-PL_SANGER_2.5_FBgn0005630	0.05939303667162638	0.05318644137137618	0.07122533193819787	0.0733399336376773	0.08481197914086545	0.004171068068126899	0.08000027364507148	0.001546999695617125	0.001546999695617125	0.065580963383406	0.004359279753245598	0.009020636351810963	0.001546999695617125	0.001546999695617125	0.04259703998945273	0.07279710012424158	0.07204811212488466	0.07940726181725537	0.30782104997162635	0.021591416551266847	0.044330473323519234	0.02544572327953194	0.040901895509892434	0.03923877306528359	0.03395918153489651	0.8574937798492085	0.07122533193819787	0.07565109876848052	0.0669246240221743	0.03395918153489651	0.07117711172980584	0.1224553068128718	0.12760891136566957	0.11682761187702859	0.14472525872598616	1.0	0.1224553068128718	1.0	0.016155073376751188	0.0019009701822177373	0.01718475451347211	0.003138667167886612	0.022138099035859015	0.03232814918560218	0.005858869330348315	0.007650642440297275	0.11322334171098589
M06097_2.00	0.016439558121867544	0.030155809163196413	0.001546999695617125	0.007622119318575036	0.005871267030349231	0.06053742338297022	0.028645925507061843	0.03648484170292136	0.009739208310640929	0.030605836753043913	0.004145394492603906	0.017312202257176085	0.0020574137496136005	0.001546999695617125	0.040441616868318306	0.06581426510250205	0.13788623522601598	0.12455630206329585	0.07331789908799215	0.03258347223573647	0.0780464896407994	0.06178486288804009	0.2360907093974777	0.06646963952963818	0.024434457934683435	0.21026354829747507	0.02492231032871064	0.05428604530791038	0.03990073573657328	0.05509690905733816	0.06801613421845225	1.0	0.05716258835622804	0.0921830794604158	0.93257729838325	0.0921830794604158	1.0	0.13982503740462482	0.0020038315087664953	0.03258347223573647	0.004828530330127109	0.07106198373072377	0.006423670806088908	0.07029549028348638	0.0061907781097147434	0.019684398768681544	0.11247012762914074
M06098_2.00	0.04648232716883516	0.04254654665668784	0.05796829583221566	0.05448264760548033	0.09176390759676592	0.004824659167800243	0.09185568682641498	0.001546999695617125	0.001546999695617125	0.0600593724965808	0.0031757840165289246	0.007751537798758442	0.001546999695617125	0.001546999695617125	0.04118869057522822	0.06230610934768866	0.06855119993699157	0.09149764205935577	0.2842188492807001	0.011505644492206138	0.054036968043502796	0.0301878511230975	0.03949565203713736	0.03784079911007983	0.02235639089274608	0.792967849984691	0.055948137113580106	0.08689218655209849	0.05064300726190081	0.04693367896639406	0.0870277106416742	0.11847082758318711	0.10438836285749632	0.1343101373553668	0.12949011346979053	1.0	0.13799978442225416	1.0	0.006474218190399384	0.001546999695617125	0.02235639089274608	0.004406119342858132	0.015319051414284813	0.02767781423570176	0.0022129126772305065	0.009140661679521593	0.10966283750400137
lola-PC_SANGER_5_FBgn0005630	0.0372511189124134	0.05296951694084645	0.023268855340567957	0.04313533430521199	0.03143913822897442	0.13064490861417674	0.05177367770757262	0.16714537817103364	0.1614140441625864	0.034232300645169064	0.04965961642617202	0.0515053868343877	0.12668337078937245	0.11288249161982866	0.05615357889797503	0.050538797525348546	0.007043514749829964	0.05980336225872985	0.03277416315058702	0.12944083270292364	0.059961725646039944	0.12668337078937245	0.017000363827591708	0.01171089744497705	0.004191504047110451	0.025480698277840035	0.011795784732818304	0.009504350716729172	0.06924682643587039	0.0045989602763960215	0.08681920409335166	0.012714782113313169	0.011899439819397733	0.008282692206661085	0.02747235001542679	0.06924682643587039	0.014425171321372197	0.06315997619298135	1.0	0.05918212780894794	1.0	0.07377597610215697	0.7395067083484387	0.050538797525348546	0.025323076783652795	0.031166314338163737	0.10920537637572902
lola-PJ_SANGER_5_FBgn0005630	0.07299617140990708	0.06964155119915162	0.07733637240382828	0.106017326986302	0.07520425094413492	0.0817740186834196	0.09623466645781771	0.06355236796749303	0.0505160960400103	0.04353197679493864	0.1093772372438829	0.11195643647716148	0.07901325061118024	0.06845786005962512	0.0488263434736101	0.01673567772963465	0.03100235363340171	0.011258713400609431	0.001546999695617125	0.0237414782269302	0.840198785728928	0.020154064236852613	0.01550931647557574	0.001546999695617125	0.073707943168226	0.0028409043727217623	0.006232481954486171	0.008542562758586447	0.073707943168226	0.07159956912025928	0.07159956912025928	0.0886711185545005	0.001546999695617125	0.001546999695617125	0.07954960528358365	0.011137108600743118	0.08404888623132162	0.00897121989718289	0.037257709761606	1.0	0.040394955959104424	0.9663255745242366	0.05134734299091648	0.04036502937581175	0.085605752534304	0.08782749266700804	0.10889037141325976
M06092_2.00	0.037744442440809337	0.05745405313045651	0.01737028322405984	0.030968278634246123	0.0374250410324257	0.11984531702053473	0.05218282520165449	0.18871502581324295	0.1416244996390451	0.03169810658771777	0.03759860764137044	0.06372021578259683	0.13173277118810153	0.08390807397589403	0.055064691072945815	0.03911099029109713	0.003417813074144732	0.06458139430772679	0.03617828291036091	0.1288955543383817	0.04776057283587856	0.14920317861917223	0.021346694025599876	0.009470017187390998	0.00301693236909015	0.016649765347361987	0.006788389706334645	0.014339624405294182	0.06803453435129526	0.0058560087028698415	0.08575309801831595	0.01922255653239466	0.009475162522599502	0.011047969936387701	0.01817451986563567	0.05035550436028326	0.021419175976171007	0.07896098010759205	1.0	0.03759860764137044	1.0	0.06583739448155933	0.7257071538437257	0.03911099029109713	0.02274828063371974	0.03285916365348817	0.10695592484177047
M06096_2.00	0.04909965368487707	0.05580015099381122	0.05505899861148885	0.07602348569760652	0.08401935645538638	0.07555554171277268	0.11470905713259649	0.061436795728900075	0.043311335836364324	0.045487088966178105	0.07649070610659936	0.11228226870055223	0.07434747238100797	0.03829772278830347	0.056758921310101934	0.01457178219494333	0.025484188001721274	0.016511378485289076	0.001546999695617125	0.020808946505859544	0.7154915511711434	0.02453990042946977	0.012611504724144146	0.001546999695617125	0.06958750361070586	0.001546999695617125	0.004578565255252039	0.00961806198992554	0.07602348569760652	0.08722805679556511	0.08722805679556511	0.0967355839902812	0.001546999695617125	0.0017429399235429463	0.06090924836363726	0.013307899263327563	0.10165382917435949	0.012432729981892465	0.03237131364743	0.9694397886622211	0.043311335836364324	1.0	0.036243651373658876	0.031022749218075792	0.06597600446447145	0.09971213718298756	0.10334801625279255
lola-PC_SOLEXA_FBgn0005630	0.08796870042158401	0.08621159158477253	0.012463961132058374	0.017195906519282912	0.01948867121896034	0.17274544247873663	0.02535708425566834	0.10520244874654282	0.09780684700282197	0.01196515905868868	0.01046895613154281	0.013985887591074822	0.09061092824926581	0.08813956909059988	0.1562550304128743	0.00843468334032416	0.008336895379577384	0.010548162107388001	0.04866464142215616	0.15115953927249828	0.050470028554681017	0.14519216807577598	0.016471441696626267	0.025561374062587294	0.002882838721647504	0.018126718041894085	0.0027702584962568787	0.006704007968391083	0.07472645051799226	0.005228539104672608	0.09299357865314964	0.007862089364665443	0.002056342804421568	0.0032063081636658232	0.008496883920767839	0.012474589301986888	0.015745583650315278	0.022841352629596127	0.7028281410722338	0.041338170474091204	0.7028281410722338	0.05057923947966637	1.0	0.040610120523074986	0.037895536051240235	0.041338170474091204	0.09465735170200311
lola-PW_SOLEXA_FBgn0005630	0.20493068907096837	0.22532696252805914	0.11785474312303054	0.10008770712076086	0.12046406656921632	0.007117024815098552	0.10251977430688768	0.005340695127859247	0.001546999695617125	0.09672784436594868	0.00195404071438452	0.004609036101019245	0.002198715614338142	0.001546999695617125	0.013307682124511264	0.08772975332020745	0.004473968185823485	0.09948075867906943	0.05158457223115189	0.001546999695617125	0.08259384237590818	0.001546999695617125	0.021402422014559205	0.09191458234380798	0.0021689608971191612	0.026826431452593627	0.02092090347693452	0.03267376859343991	0.007468731166439385	0.0030027165350783296	0.016999128823012296	0.09561316246474975	0.012427241329939179	0.01801960390188035	0.13110732537029432	0.020167439667599332	0.10284531859087122	0.03303219663294339	0.012427241329939179	0.027766202374138765	0.016999128823012296	0.03661678895710331	0.04109900119075898	1.0	0.5872545979878435	0.540670889055178	0.09204160126382495
lola-PW_SANGER_5_FBgn0005630	0.012459467933934237	0.021567423852698043	0.012830805892946027	0.012740720105183082	0.02022554477478624	0.0022184015586291404	0.01557704491574702	0.0031058157377193796	0.001546999695617125	0.03856524853538288	0.01165629781559449	0.01653610425242817	0.0034357885845796225	0.0024715790092181187	0.00237804718155791	0.03699707006112288	0.04210748102769324	0.04921778535682459	0.0033299055949497307	0.007908451505686935	0.03686326487469879	0.010815676954951248	0.001546999695617125	0.043932613079025074	0.0022270535786288372	0.01265972065675404	0.04219373292668371	0.04219373292668371	0.005118045157611069	0.003452794332945728	0.005118045157611069	0.022277215973330648	0.0017590962763218928	0.004662181123746395	0.02482916695108186	0.03500110547509099	0.026161074039258	0.028995878782587622	0.01766329069894702	0.06372892594862747	0.026210170004177014	0.07460461871634706	0.031878871758004405	0.6477224073661292	1.0	1.0	0.07670634056189475
M06103_2.00	0.010332034096885594	0.014395436688486795	0.012062745972290368	0.010318703373617543	0.01922528459934907	0.004789081677176083	0.02019901478191837	0.003054273259653476	0.001546999695617125	0.03344589499935714	0.010761783349724264	0.016714475595104618	0.0032729350735441667	0.001546999695617125	0.0027378579977532617	0.025770260365142152	0.046079314945734265	0.04689130703889459	0.0051541411606976974	0.007122873296638813	0.03511116031919705	0.012517906960423895	0.0016809606663992715	0.04805681383157385	0.001546999695617125	0.01130839218290572	0.041154114765386336	0.05426890415022644	0.0021671725277705757	0.003054273259653476	0.008086080168562389	0.024142010966209212	0.001546999695617125	0.00462160226162251	0.02548338266199525	0.044307862749151446	0.031259453502072064	0.04075004347912582	0.010318703373617543	0.0411579946861677	0.026666172446253016	0.08102057451352121	0.020365335690413947	0.5923673104874188	1.0	1.0	0.07518220962400225
